Date Inserted	Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld (USD)	Earnings (USD)	Recoup (USD)
2022-08-31	2022-08-31	2022-05	YouTube (Ads)	The Face	Anomie	QZFYW2139631	195920981253	0	100	Song	US	0	0.00410200	0.00000000
2022-08-31	2022-08-31	2022-05	YouTube (Ads)	Nuve	Half & Half (feat. Keek)	QZFYW2139611	195920988948	1	100	Song	BR	0	0.00044000	0.00000000
2022-08-26	2022-08-26	2022-06	Apple Music	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	JP	0	0.00291179	0.00000000
2022-08-23	2022-08-23	2022-06	Spotify	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	IN	0	0.00004900	0.00000000
2022-08-15	2022-08-15	2022-06	Snap	Nuve	Swy	QZFYW2139619	195920986432	1	100	Song	DO	0	0.00240339	0.00000000
2022-08-15	2022-08-15	2022-06	Snap	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	US	0	0.00480678	0.00000000
2022-08-15	2022-08-15	2022-06	Snap	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	VN	0	0.00240339	0.00000000
2022-08-15	2022-08-15	2022-06	Snap	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	FR	0	0.00240339	0.00000000
2022-08-15	2022-08-15	2022-05	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	1	100	Song	US	0	0.00095597	0.00000000
2022-08-12	2022-08-12	2022-05	Amazon Unlimited (Streaming)	The Face	Out Loud Not Allowed	QZFYW2139634	195920981253	1	100	Song	FR	0	0.00424479	0.00000000
2022-08-12	2022-08-12	2022-05	Amazon Unlimited (Streaming)	The Face	Out Loud Not Allowed	QZFYW2139634	195920981253	1	100	Song	US	0	0.00289732	0.00000000
2022-08-12	2022-08-12	2022-05	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	5	100	Song	US	0	0.06226922	0.00000000
2022-08-10	2022-08-10	2022-02	Facebook	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	OU	0	0.00000123	0.00000000
2022-08-10	2022-08-10	2022-01	Facebook	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	OU	0	0.00000054	0.00000000
2022-08-05	2022-08-05	2022-05	Snap	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	US	0	0.00468070	0.00000000
2022-08-05	2022-08-05	2022-05	Snap	Nuve	Sama Sama	QZFYW2139616	195920986432	2	100	Song	IN	0	0.00468070	0.00000000
2022-08-05	2022-08-05	2022-05	Snap	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	PH	0	0.00234035	0.00000000
2022-08-05	2022-08-05	2022-05	TikTok	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	PH	0	0.00058461	0.00000000
2022-08-06	2022-08-06	2021-11	Facebook	Nuve	Khmer	QZFYW2139618	195920986432	8	100	Song	OU	0	0.00000513	0.00000000
2022-08-02	2022-08-02	2022-04	Amazon Unlimited (Streaming)	The Face	Out Loud Not Allowed	QZFYW2139634	195920981253	1	100	Song	FR	0	0.01442157	0.00000000
2022-08-02	2022-08-02	2022-04	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	GB	0	0.01507537	0.00000000
2022-08-02	2022-08-02	2022-04	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	7	100	Song	US	0	0.06897551	0.00000000
2022-08-02	2022-08-02	2022-04	Amazon Unlimited (Streaming)	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.00717818	0.00000000
2022-08-02	2022-08-02	2022-04	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	VN	0	0.00127441	0.00000000
2022-07-29	2022-07-29	2022-05	Apple Music	The Face	Dr. Caligari	QZPLR2080228	195920977126	3	100	Song	CA	0	0.01012685	0.00000000
2022-07-23	2022-07-23	2022-05	Spotify	The Face	Allegoric Red	QZPLR2080229	195920977126	1	100	Song	US	0	0.00519700	0.00000000
2022-07-23	2022-07-23	2022-05	Spotify	The Face	Dr. Caligari	QZPLR2080228	195920977126	1	100	Song	US	0	0.00519700	0.00000000
2022-07-23	2022-07-23	2022-05	Spotify	The Face	Through Silhouettes	QZPLR2080227	195920977126	1	100	Song	US	0	0.00519700	0.00000000
2022-07-23	2022-07-23	2022-05	Spotify	The Face	Anesthesia	QZPLR2080226	195920977126	2	100	Song	US	0	0.01039400	0.00000000
2022-07-23	2022-07-23	2022-05	Spotify	The Face	Time and Space	QZPLR2080225	195920977126	3	100	Song	US	0	0.01358300	0.00000000
2022-07-23	2022-07-23	2022-05	Spotify	The Face	Confetti Memories	QZPLR2080224	195920977126	2	100	Song	US	0	0.01039400	0.00000000
2022-07-23	2022-07-23	2022-05	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	US	0	0.00318900	0.00000000
2022-07-22	2022-07-22	2022-05	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	DE	0	0.00484103	0.00000000
2022-07-22	2022-07-22	2022-05	Spotify	Nuve	DeBachin	QZFYW2139613	195920988948	1	100	Song	GB	0	0.00361287	0.00000000
2022-07-22	2022-07-22	2022-04	YouTube (Red)	Nuve	Swy	QZFYW2139619	195920986432	1	100	Song	US	0	0.01479408	0.00000000
2022-07-22	2022-07-22	2022-04	YouTube (Red)	Nuve	The New Cult	QZFYW2139615	195920988948	1	100	Song	US	0	0.01479408	0.00000000
2022-07-19	2022-07-19	2022-02	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	MY	0	0.00066631	0.00000000
2022-07-08	2022-07-08	2022-04	NetEase	Nuve	Swy	QZFYW2139619	195920986432	1	100	Song	US	0	0.00012692	0.00000000
2022-07-08	2022-07-08	2022-04	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	2	100	Song	US	0	0.00141232	0.00000000
2022-07-06	2022-07-06	2022-04	Deezer	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	GB	0	0.00612240	0.00000000
2022-07-08	2022-07-08	2022-03	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	1	100	Song	US	0	0.00070999	0.00000000
2022-06-25	2022-06-25	2022-04	Apple Music	The Face	Dr. Caligari	QZPLR2080228	195920977126	4	100	Song	CA	0	0.01377349	0.00000000
2022-06-25	2022-06-25	2022-04	Apple Music	The Face	Karmalized Catastrophe (feat. Brittany Harris)	QZFYW2139635	195920981253	1	100	Song	US	0	0.00830897	0.00000000
2022-06-28	2022-06-28	2022-02	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	1	100	Song	US	0	0.00082763	0.00000000
2022-06-23	2022-06-23	2022-04	Spotify	The Face	Let's Gogh!	QZFYW2139639	195920981253	1	100	Song	US	0	0.00262700	0.00000000
2022-06-23	2022-06-23	2022-04	Spotify	The Face	Karmalized Catastrophe (feat. Brittany Harris)	QZFYW2139635	195920981253	2	100	Song	AR	0	0.00015441	0.00000000
2022-06-23	2022-06-23	2022-04	Spotify	The Face	Out Loud Not Allowed	QZFYW2139634	195920981253	1	100	Song	US	0	0.00283600	0.00000000
2022-06-23	2022-06-23	2022-04	Spotify	The Face	Baby with a Mustache	QZFYW2139633	195920981253	2	100	Song	US	0	0.00525300	0.00000000
2022-06-23	2022-06-23	2022-04	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	FR	0	0.00438751	0.00000000
2022-06-23	2022-06-23	2022-04	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	BR	0	0.00124787	0.00000000
2022-06-16	2022-06-16	2022-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.00301696	0.00000000
2022-06-16	2022-06-16	2022-04	Snap	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	FR	0	0.00301696	0.00000000
2022-06-16	2022-06-16	2022-04	Snap	Nuve	Sama Sama	QZFYW2139616	195920986432	6	100	Song	PH	0	0.01810175	0.00000000
2022-06-16	2022-06-16	2022-04	Snap	Nuve	Sama Sama	QZFYW2139616	195920986432	3	100	Song	IN	0	0.00905088	0.00000000
2022-06-16	2022-06-16	2022-03	Snap	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	CA	0	0.00252319	0.00000000
2022-06-16	2022-06-16	2022-03	Snap	Nuve	Sama Sama	QZFYW2139616	195920986432	2	100	Song	PH	0	0.00504637	0.00000000
2022-06-16	2022-06-16	2022-03	Snap	Nuve	Sama Sama	QZFYW2139616	195920986432	3	100	Song	IN	0	0.00756956	0.00000000
2022-06-16	2022-06-16	2022-03	Snap	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	BD	0	0.00252319	0.00000000
2022-06-16	2022-06-16	2022-02	Snap	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.00252191	0.00000000
2022-06-16	2022-06-16	2022-02	Snap	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	KH	0	0.00252191	0.00000000
2022-06-16	2022-06-16	2022-02	Snap	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	BD	0	0.00252191	0.00000000
2022-06-16	2022-06-16	2022-02	Snap	Nuve	Sama Sama	QZFYW2139616	195920986432	3	100	Song	IN	0	0.00756572	0.00000000
2022-06-16	2022-06-16	2022-02	Snap	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	PH	0	0.00252191	0.00000000
2022-06-17	2022-06-17	2022-01	Resso	Nuve	Sama Sama	QZFYW2139616	195920986432	3	100	Song	ID	0	0.00000860	0.00000000
2022-06-17	2022-06-17	2021-06	Resso	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	IN	0	0.00000012	0.00000000
2022-06-17	2022-06-17	2021-05	Resso	Nuve	The New Cult	QZFYW2139615	195920988948	1	100	Song	IN	0	0.00000103	0.00000000
2022-06-17	2022-06-17	2021-05	Resso	Nuve	Diminished	QZFYW2139614	195920988948	1	100	Song	IN	0	0.00000103	0.00000000
2022-06-17	2022-06-17	2021-05	Resso	Nuve	Half & Half (feat. Keek)	QZFYW2139611	195920988948	1	100	Song	IN	0	0.00000103	0.00000000
2022-06-08	2022-06-08	2021-11	Tidal	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	US	0	0.01021801	0.00000000
2022-05-27	2022-05-27	2022-03	Apple Music	The Face	Dr. Caligari	QZPLR2080228	195920977126	1	100	Song	CA	0	0.00346211	0.00000000
2022-05-27	2022-05-27	2022-03	Spotify	The Face	Anesthesia	QZPLR2080226	195920977126	1	100	Song	ZA	0	0.00188342	0.00000000
2022-05-27	2022-05-27	2022-03	Spotify	The Face	Confetti Memories	QZPLR2080224	195920977126	1	100	Song	ZA	0	0.00188342	0.00000000
2022-05-27	2022-05-27	2022-03	Spotify	The Face	Karmalized Catastrophe (feat. Brittany Harris)	QZFYW2139635	195920981253	1	100	Song	US	0	0.00541700	0.00000000
2022-05-27	2022-05-27	2022-03	Spotify	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00288000	0.00000000
2022-05-27	2022-05-27	2022-03	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	ZA	0	0.00188342	0.00000000
2022-05-27	2022-05-27	2022-03	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	HK	0	0.00223576	0.00000000
2022-05-27	2022-05-27	2022-03	Spotify	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	ZA	0	0.00188342	0.00000000
2022-05-27	2022-05-27	2022-03	Spotify	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	AR	0	0.00009840	0.00000000
2022-05-27	2022-05-27	2022-03	Spotify	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	1	100	Song	GB	0	0.00195188	0.00000000
2022-05-27	2022-05-27	2022-03	Spotify	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	GB	0	0.00691207	0.00000000
2022-05-24	2022-05-24	2021-07	Deezer	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	1	100	Song	NL	0	0.00457904	0.00000000
2022-05-24	2022-05-24	2021-05	Deezer	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	DE	0	0.00581282	0.00000000
2022-05-20	2022-05-20	2022-03	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	2	100	Song	GB	0	0.03244523	0.00000000
2022-05-20	2022-05-20	2022-03	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	6	100	Song	US	0	0.05609559	0.00000000
2022-05-17	2022-05-17	2022-03	Pandora	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	US	0	0.00349865	0.00000000
2022-05-13	2022-05-13	2021-12	NetEase	The Face	Confetti Memories	QZPLR2080224	195920977126	9	100	Song	US	0	0.00121046	0.00000000
2022-05-13	2022-05-13	2021-12	NetEase	The Face	Confetti Memories	QZPLR2080224	195920977126	3	100	Song	US	0	0.00231519	0.00000000
2022-05-13	2022-05-13	2021-12	NetEase	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	US	0	0.00013450	0.00000000
2022-05-13	2022-05-13	2021-12	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	1	100	Song	US	0	0.00013450	0.00000000
2022-05-13	2022-05-13	2021-11	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	2	100	Song	US	0	0.00026899	0.00000000
2022-05-13	2022-05-13	2021-11	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	1	100	Song	US	0	0.00079511	0.00000000
2022-05-04	2022-05-04	2022-02	Amazon Unlimited (Streaming)	The Face	Weirdness Implied (feat. Hailey Burgin)	QZFYW2139636	195920981253	1	100	Song	GB	0	0.01051205	0.00000000
2022-05-04	2022-05-04	2022-02	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	GB	0	0.01962799	0.00000000
2022-05-04	2022-05-04	2022-02	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	6	100	Song	US	0	0.05482066	0.00000000
2022-04-30	2022-04-30	2022-02	Deezer	The Face	Mercury Will Burn First (feat. Matthew Houston)	QZFYW2139640	195920981253	1	100	Song	US	0	0.01912661	0.00000000
2022-04-30	2022-04-30	2022-02	Deezer	The Face	Mercury Will Burn First (feat. Matthew Houston)	QZFYW2139640	195920981253	1	100	Song	FR	0	0.00348020	0.00000000
2022-04-29	2022-04-29	2022-02	Spotify	The Face	Allegoric Red	QZPLR2080229	195920977126	1	100	Song	US	0	0.00552600	0.00000000
2022-04-29	2022-04-29	2022-02	Spotify	The Face	Dr. Caligari	QZPLR2080228	195920977126	1	100	Song	US	0	0.00552600	0.00000000
2022-04-29	2022-04-29	2022-02	Spotify	The Face	Through Silhouettes	QZPLR2080227	195920977126	1	100	Song	US	0	0.00552600	0.00000000
2022-04-29	2022-04-29	2022-02	Spotify	The Face	Anesthesia	QZPLR2080226	195920977126	2	100	Song	US	0	0.00832499	0.00000000
2022-04-29	2022-04-29	2022-02	Spotify	The Face	Time and Space	QZPLR2080225	195920977126	1	100	Song	US	0	0.00552600	0.00000000
2022-04-29	2022-04-29	2022-02	Spotify	The Face	Confetti Memories	QZPLR2080224	195920977126	2	100	Song	US	0	0.01105099	0.00000000
2022-04-29	2022-04-29	2022-02	Spotify	The Face	La Piel de la Memoria	QZFYW2139641	195920981253	1	100	Song	US	0	0.00279900	0.00000000
2022-04-29	2022-04-29	2022-02	Spotify	The Face	Mercury Will Burn First (feat. Matthew Houston)	QZFYW2139640	195920981253	1	100	Song	US	0	0.00279900	0.00000000
2022-04-29	2022-04-29	2022-02	Spotify	The Face	Let's Gogh!	QZFYW2139639	195920981253	1	100	Song	US	0	0.00279900	0.00000000
2022-04-29	2022-04-29	2022-02	Spotify	The Face	Package Deluxe	QZFYW2139637	195920981253	1	100	Song	US	0	0.00279900	0.00000000
2022-04-29	2022-04-29	2022-02	Spotify	The Face	Weirdness Implied (feat. Hailey Burgin)	QZFYW2139636	195920981253	1	100	Song	US	0	0.00279900	0.00000000
2022-04-29	2022-04-29	2022-02	Spotify	The Face	Karmalized Catastrophe (feat. Brittany Harris)	QZFYW2139635	195920981253	1	100	Song	US	0	0.00279900	0.00000000
2022-04-29	2022-04-29	2022-02	Spotify	The Face	Out Loud Not Allowed	QZFYW2139634	195920981253	2	100	Song	US	0	0.00832499	0.00000000
2022-04-29	2022-04-29	2022-02	Spotify	The Face	Baby with a Mustache	QZFYW2139633	195920981253	2	100	Song	US	0	0.00832499	0.00000000
2022-04-29	2022-04-29	2022-02	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	DE	0	0.00536853	0.00000000
2022-04-29	2022-04-29	2022-02	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	BE	0	0.00611116	0.00000000
2022-04-29	2022-04-29	2022-02	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	2	100	Song	JP	0	0.00552120	0.00000000
2022-04-29	2022-04-29	2022-02	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	4	100	Song	US	0	0.01937599	0.00000000
2022-04-29	2022-04-29	2022-02	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	4	100	Song	IN	0	0.00025700	0.00000000
2022-04-29	2022-04-29	2022-02	Spotify	The Face	Anomie	QZFYW2139631	195920981253	2	100	Song	US	0	0.00832499	0.00000000
2022-04-29	2022-04-29	2022-02	Spotify	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	2	100	Song	US	0	0.00832499	0.00000000
2022-04-27	2022-04-27	2022-02	Apple Music	The Face	Anesthesia	QZPLR2080226	195920977126	1	100	Song	US	0	0.00853420	0.00000000
2022-04-27	2022-04-27	2022-02	Apple Music	The Face	Karmalized Catastrophe (feat. Brittany Harris)	QZFYW2139635	195920981253	1	100	Song	US	0	0.00430210	0.00000000
2022-04-26	2022-04-26	2022-02	YouTube (Ads)	The Face	La Piel de la Memoria	QZFYW2139641	195920981253	1	100	Song	ES	0	0.00280500	0.00000000
2022-04-29	2022-04-29	2022-01	Deezer	The Face	Mercury Will Burn First (feat. Matthew Houston)	QZFYW2139640	195920981253	2	100	Song	FR	0	0.00633092	0.00000000
2022-04-15	2022-04-15	2022-01	YouTube (Ads)	The Face	Confetti Memories	QZPLR2080224	195920977126	1	100	Song	CA	0	0.00199800	0.00000000
2022-04-15	2022-04-15	2022-01	YouTube (Ads)	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	1	100	Song	CZ	0	0.00192200	0.00000000
2022-04-01	2022-04-01	2022-01	Amazon Unlimited (Streaming)	The Face	Allegoric Red	QZPLR2080229	195920977126	1	100	Song	GB	0	0.01602091	0.00000000
2022-04-01	2022-04-01	2022-01	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	12	100	Song	US	0	0.10209464	0.00000000
2022-04-01	2022-04-01	2022-01	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	2	100	Song	GB	0	0.03204051	0.00000000
2022-04-01	2022-04-01	2022-01	Amazon Unlimited (Streaming)	Nuve	Khmer	QZFYW2139618	195920986432	4	100	Song	US	0	0.04759929	0.00000000
2022-03-27	2022-03-27	2022-01	Spotify	The Face	Karmalized Catastrophe (feat. Brittany Harris)	QZFYW2139635	195920981253	1	100	Song	IT	0	0.00593809	0.00000000
2022-03-27	2022-03-27	2022-01	Spotify	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00560000	0.00000000
2022-03-27	2022-03-27	2022-01	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	GB	0	0.00315948	0.00000000
2022-03-27	2022-03-27	2022-01	Spotify	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	PL	0	0.00247135	0.00000000
2022-03-27	2022-03-27	2022-01	Spotify	The Face	Anomie	QZFYW2139631	195920981253	2	100	Song	US	0	0.01119899	0.00000000
2022-03-16	2022-03-16	2022-01	Pandora	The Face	Package Deluxe	QZFYW2139637	195920981253	1	100	Song	US	0	0.00350000	0.00000000
2022-03-16	2022-03-16	2021-12	Amazon Unlimited (Streaming)	The Face	Out Loud Not Allowed	QZFYW2139634	195920981253	1	100	Song	ES	0	0.01496760	0.00000000
2022-03-16	2022-03-16	2021-12	Amazon Unlimited (Streaming)	The Face	Out Loud Not Allowed	QZFYW2139634	195920981253	2	100	Song	US	0	0.02585931	0.00000000
2022-03-16	2022-03-16	2021-12	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	9	100	Song	US	0	0.08545350	0.00000000
2022-03-16	2022-03-16	2021-12	Amazon Unlimited (Streaming)	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.00603360	0.00000000
2022-03-16	2022-03-16	2021-10	Tidal	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	HU	0	0.00887001	0.00000000
2022-02-25	2022-02-25	2021-12	Spotify	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	US	0	0.00544800	0.00000000
2022-02-25	2022-02-25	2021-12	Spotify	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	1	100	Song	SE	0	0.00622478	0.00000000
2022-02-25	2022-02-25	2021-12	Spotify	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	1	100	Song	US	0	0.00275400	0.00000000
2022-02-20	2022-02-20	2021-12	YouTube (Ads)	The Face	Time and Space	QZPLR2080225	195920977126	1	100	Song	GB	0	0.00239700	0.00000000
2022-02-20	2022-02-20	2021-10	NetEase	The Face	Allegoric Red	QZPLR2080229	195920977126	1	100	Song	US	0	0.00086240	0.00000000
2022-02-20	2022-02-20	2021-10	NetEase	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	US	0	0.00026647	0.00000000
2022-02-20	2022-02-20	2021-09	NetEase	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00013323	0.00000000
2022-02-20	2022-02-20	2021-09	NetEase	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.00013323	0.00000000
2022-02-20	2022-02-20	2021-09	NetEase	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	US	0	0.00013323	0.00000000
2022-02-09	2022-02-09	2021-11	YouTube (Red)	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	1	100	Song	US	0	0.01654000	0.00000000
2022-02-09	2022-02-09	2021-11	YouTube (Ads)	The Face	Confetti Memories	QZPLR2080224	195920977126	1	100	Song	JP	0	0.00383800	0.00000000
2022-02-04	2022-02-04	2021-11	Amazon Unlimited (Streaming)	The Face	Allegoric Red	QZPLR2080229	195920977126	1	100	Song	US	0	0.01069388	0.00000000
2022-02-04	2022-02-04	2021-11	Amazon Unlimited (Streaming)	The Face	Out Loud Not Allowed	QZFYW2139634	195920981253	1	100	Song	US	0	0.00508464	0.00000000
2022-02-04	2022-02-04	2021-11	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.01311340	0.00000000
2022-02-04	2022-02-04	2021-11	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	4	100	Song	US	0	0.04245369	0.00000000
2022-02-04	2022-02-04	2021-11	Amazon Unlimited (Streaming)	Nuve	Dalat Fi (feat. Tammy)	QZFYW2139617	195920986432	1	100	Song	US	0	0.00190157	0.00000000
2022-02-04	2022-02-04	2021-11	Amazon Unlimited (Streaming)	Nuve	Penumbra	QZFYW2138573	195920987712	1	100	Song	US	0	0.00190157	0.00000000
2022-02-02	2022-02-02	2021-08	NetEase	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.00013311	0.00000000
2022-02-02	2022-02-02	2021-08	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	8	100	Song	US	0	0.00106491	0.00000000
2022-02-02	2022-02-02	2021-08	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	2	100	Song	US	0	0.00169767	0.00000000
2022-01-22	2022-01-22	2021-11	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	DE	0	0.00546264	0.00000000
2022-01-22	2022-01-22	2021-11	Spotify	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	US	0	0.00550800	0.00000000
2022-01-22	2022-01-22	2021-11	Spotify	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.00550800	0.00000000
2022-01-22	2022-01-22	2021-11	Spotify	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	US	0	0.00550800	0.00000000
2022-01-22	2022-01-22	2021-11	Spotify	Nuve	Diminished	QZFYW2139614	195920988948	1	100	Song	US	0	0.00550800	0.00000000
2022-01-20	2022-01-20	2021-11	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	KR	0	0.00083670	0.00000000
2022-01-20	2022-01-20	2021-11	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	VN	0	0.00083670	0.00000000
2022-01-20	2022-01-20	2021-10	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	KH	0	0.00078413	0.00000000
2022-01-20	2022-01-20	2021-10	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	TH	0	0.00078413	0.00000000
2022-01-12	2022-01-12	2021-07	NetEase	Nuve	Khmer	QZFYW2139618	195920986432	3	100	Song	US	0	0.00039570	0.00000000
2022-01-12	2022-01-12	2021-07	NetEase	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	US	0	0.00160911	0.00000000
2022-01-05	2022-01-05	2021-10	Spotify	The Face	La Piel de la Memoria	QZFYW2139641	195920981253	1	100	Song	SE	0	0.00090949	0.00000000
2022-01-05	2022-01-05	2021-10	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	AR	0	0.00123672	0.00000000
2022-01-05	2022-01-05	2021-10	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	SE	0	0.00656615	0.00000000
2022-01-04	2022-01-04	2021-10	Spotify	The Face	La Piel de la Memoria	QZFYW2139641	195920981253	2	100	Song	US	0	0.00567000	0.00000000
2022-01-04	2022-01-04	2021-10	Spotify	The Face	Mercury Will Burn First (feat. Matthew Houston)	QZFYW2139640	195920981253	2	100	Song	US	0	0.00567000	0.00000000
2022-01-04	2022-01-04	2021-10	Spotify	The Face	Let's Gogh!	QZFYW2139639	195920981253	1	100	Song	US	0	0.00283500	0.00000000
2022-01-04	2022-01-04	2021-10	Spotify	The Face	Baby with a Mustache	QZFYW2139633	195920981253	2	100	Song	US	0	0.00833900	0.00000000
2022-01-04	2022-01-04	2021-10	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	US	0	0.00550400	0.00000000
